V1,V2,node_id,congress,icpsr,state_abbrev,bioname,party_name,x_svd,y_svd,betweenness,pagerank
0.0392264798319329,-0.5592210247075622,8977_13,13,8977,NC,"STONE, David",Other,0.0392264798319329,-0.5592210247075622,0.00726566030661174,0.025521086153804926
-0.5507269887091695,-0.9835249915585119,9157_13,13,9157,GA,"TAIT, Charles",Other,-0.5507269887091695,-0.9835249915585119,0.015983792000125216,0.030859489906839548
-0.03600940881897374,-0.08863436490650436,9159_13,13,9159,KY,"TALBOT, Isham",Other,-0.03600940881897374,-0.08863436490650436,0,0.003508771929824561
-0.6780493947924046,-0.9700478050183043,9216_13,13,9216,SC,"TAYLOR, John",Other,-0.6780493947924046,-0.9700478050183043,0.015239716112149356,0.02954513996918153
0.38914559346813765,-0.3511733798758434,9341_13,13,9341,NH,"THOMPSON, Thomas Weston",Other,0.38914559346813765,-0.3511733798758434,0,0.013343221170649516
-0.7212338166984374,-0.9272037920831018,9517_13,13,9517,NC,"TURNER, James",Other,-0.7212338166984374,-0.9272037920831018,0.005937298815754241,0.024351885992285136
-0.5078528624450017,-0.9141118050860356,9650_13,13,9650,MA,"VARNUM, Joseph Bradley",Other,-0.5078528624450017,-0.9141118050860356,0.015399212815049542,0.029420429838171884
-0.27297629973479515,-0.29451793454639114,9741_13,13,9741,KY,"WALKER, George",Other,-0.27297629973479515,-0.29451793454639114,0,0.012058649140756085
0.5795669287178342,-0.6916543942162463,9947_13,13,9947,DE,"WELLS, William Hill",Other,0.5795669287178342,-0.6916543942162463,0.0020883789312553837,0.021064385254155462
-0.34404319155063434,-0.46437134417601633,9979_13,13,9979,TN,"WHARTON, Jesse",Other,-0.34404319155063434,-0.46437134417601633,6.941191976581259e-4,0.01631778434999802
-0.3629374932982553,-0.6163328799486911,10379_13,13,10379,OH,"WORTHINGTON, Thomas",Other,-0.3629374932982553,-0.6163328799486911,0.0012861562696964547,0.021151742943676173
0.18914958325247871,-0.26182128446303327,271_14,14,271,MA,"ASHMUN, Eli Porter",Other,0.18914958325247871,-0.26182128446303327,0,0.004016064257028113
0.049613787226263854,-0.7690973862033643,420_14,14,420,VA,"BARBOUR, James",Other,0.049613787226263854,-0.7690973862033643,0.0018005589521717389,0.026349005743109468
-0.5466860385637042,-0.7307197851061091,478_14,14,478,KY,"BARRY, William Taylor",Other,-0.5466860385637042,-0.7307197851061091,0.003206308884993455,0.02423012819649327
-0.4123797628088416,-0.5496163338859911,686_14,14,686,GA,"BIBB, William Wyatt",Other,-0.4123797628088416,-0.5496163338859911,7.802275244135709e-4,0.012947258924694463
